"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.80505,
"POL","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.147098,
"POL","QGDP","TOT","PC_CHGPP","Q","2014-Q1",1.061977,
"POL","QGDP","TOT","PC_CHGPP","Q","2014-Q2",1.123876,
"POL","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.831818,
"POL","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.607934,
"POL","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.217046,
"POL","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.68655,
"POL","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.146231,
"POL","QGDP","TOT","PC_CHGPP","Q","2015-Q4",1.226906,
"POL","QGDP","TOT","PC_CHGPP","Q","2016-Q1",-0.231898,
"POL","QGDP","TOT","PC_CHGPP","Q","2016-Q2",1.284299,
"POL","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.20026,
"POL","QGDP","TOT","PC_CHGPP","Q","2016-Q4",2.257801,
"POL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.046695,
"POL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.964623,
"POL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.141114,
"POL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.653802,
"POL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.387599,
"POL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.319075,
"POL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.283992,
"POL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.750622,
"POL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.414164,
"POL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.67225,
"POL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",1.212097,
"POL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.195213,
"POL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.375024,
"POL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.861465,
"DEU","QGDP","TOT","PC_CHGPP","Q","1960-Q2",1.779654,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1960-Q3",3.456686,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1960-Q4",1.022068,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1961-Q1",1.011728,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1961-Q2",-0.539334,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1961-Q3",2.052513,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1961-Q4",0.455605,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1962-Q1",1.473352,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1962-Q2",1.042344,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1962-Q3",2.39521,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1962-Q4",-0.216174,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1963-Q1",-3.498026,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1963-Q2",4.484412,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1963-Q3",3.469248,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1963-Q4",0.483966,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1964-Q1",1.375907,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1964-Q2",1.221775,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1964-Q3",1.039094,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1964-Q4",1.360336,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1965-Q1",1.636564,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1965-Q2",1.578071,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1965-Q3",0.665876,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1965-Q4",0.598452,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1966-Q1",1.815921,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1966-Q2",0.307485,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1966-Q3",0.122677,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1966-Q4",-1.56154,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1967-Q1",-0.497729,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1967-Q2",-0.312579,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1967-Q3",2.414592,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1967-Q4",1.28593,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1968-Q1",1.170304,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1968-Q2",0.77728,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1968-Q3",2.195194,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1968-Q4",1.509434,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1969-Q1",2.516443,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1969-Q2",1.283088,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1969-Q3",2.148261,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1969-Q4",1.536743,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1970-Q1",-1.595662,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1970-Q2",3.975818,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1970-Q3",1.867836,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1970-Q4",0.847607,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1971-Q1",-1.921103,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1971-Q2",2.098641,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.730037,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1971-Q4",-0.084182,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1972-Q1",0.101103,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1972-Q2",1.632999,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1972-Q3",2.335604,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1972-Q4",1.553896,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1973-Q1",1.382724,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1973-Q2",0.738877,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1973-Q3",0.327713,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1973-Q4",0.248869,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1974-Q1",0.84569,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1974-Q2",-0.076938,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1974-Q3",0.000004,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1974-Q4",-1.262707,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1975-Q1",-0.577005,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1975-Q2",-0.501955,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1975-Q3",1.087809,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1975-Q4",1.965055,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1976-Q1",0.898503,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1976-Q2",1.485515,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1976-Q3",0.029869,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1976-Q4",1.85158,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1977-Q1",0.853944,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1977-Q2",0.566949,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1977-Q3",-0.028905,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1977-Q4",1.720637,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1978-Q1",0.412115,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1978-Q2",0.396382,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1978-Q3",1.311341,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1978-Q4",1.169105,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1979-Q1",0.123656,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1979-Q2",3.105253,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1979-Q3",0.000008,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1979-Q4",0.612993,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1980-Q1",0.801235,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1980-Q2",-0.643802,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1980-Q3",-0.396722,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1980-Q4",-0.13276,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1981-Q1",1.189866,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1981-Q2",-0.249632,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1981-Q3",0.263434,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1981-Q4",-0.078831,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1982-Q1",0.374671,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1982-Q2",-0.615593,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1982-Q3",-0.988404,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1982-Q4",0.239589,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1983-Q1",0.90627,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1983-Q2",1.052778,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1983-Q3",-0.208368,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1983-Q4",1.383274,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1984-Q1",1.322573,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1984-Q2",-1.575206,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1984-Q3",2.723288,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1984-Q4",0.841814,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1985-Q1",-0.545071,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1985-Q2",1.002248,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1985-Q3",1.302408,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1985-Q4",0.599977,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1986-Q1",-0.572049,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1986-Q2",1.150685,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1986-Q3",0.738239,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1986-Q4",0.997108,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1987-Q1",-2.509805,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1987-Q2",2.244994,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1987-Q3",0.692121,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1987-Q4",1.5999,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1988-Q1",-0.906973,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1988-Q2",1.812832,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1988-Q3",1.133076,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1988-Q4",1.177547,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1989-Q1",1.045143,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1989-Q2",0.402548,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1989-Q3",0.913245,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1989-Q4",1.158806,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1990-Q1",2.075707,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1990-Q2",0.49166,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1990-Q3",2.105935,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1990-Q4",1.760421,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1991-Q1",2.82758,
"DEU","QGDP","TOT","PC_CHGPP","Q","1991-Q2",-0.529389,
"DEU","QGDP","TOT","PC_CHGPP","Q","1991-Q3",-0.204698,
"DEU","QGDP","TOT","PC_CHGPP","Q","1991-Q4",1.299062,
"DEU","QGDP","TOT","PC_CHGPP","Q","1992-Q1",1.508485,
"DEU","QGDP","TOT","PC_CHGPP","Q","1992-Q2",-0.771283,
"DEU","QGDP","TOT","PC_CHGPP","Q","1992-Q3",-0.174215,
"DEU","QGDP","TOT","PC_CHGPP","Q","1992-Q4",-0.308767,
"DEU","QGDP","TOT","PC_CHGPP","Q","1993-Q1",-0.733959,
"DEU","QGDP","TOT","PC_CHGPP","Q","1993-Q2",-0.027136,
"DEU","QGDP","TOT","PC_CHGPP","Q","1993-Q3",0.597099,
"DEU","QGDP","TOT","PC_CHGPP","Q","1993-Q4",-0.094431,
"DEU","QGDP","TOT","PC_CHGPP","Q","1994-Q1",1.400839,
"DEU","QGDP","TOT","PC_CHGPP","Q","1994-Q2",0.239678,
"DEU","QGDP","TOT","PC_CHGPP","Q","1994-Q3",0.71732,
"DEU","QGDP","TOT","PC_CHGPP","Q","1994-Q4",1.160648,
"DEU","QGDP","TOT","PC_CHGPP","Q","1995-Q1",-0.338987,
"DEU","QGDP","TOT","PC_CHGPP","Q","1995-Q2",0.745687,
"DEU","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.19478,
"DEU","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.012961,
"DEU","QGDP","TOT","PC_CHGPP","Q","1996-Q1",-0.816382,
"DEU","QGDP","TOT","PC_CHGPP","Q","1996-Q2",1.358769,
"DEU","QGDP","TOT","PC_CHGPP","Q","1996-Q3",0.348029,
"DEU","QGDP","TOT","PC_CHGPP","Q","1996-Q4",0.745021,
"DEU","QGDP","TOT","PC_CHGPP","Q","1997-Q1",-0.532365,
"DEU","QGDP","TOT","PC_CHGPP","Q","1997-Q2",1.281884,
"DEU","QGDP","TOT","PC_CHGPP","Q","1997-Q3",0.341733,
"DEU","QGDP","TOT","PC_CHGPP","Q","1997-Q4",0.744198,
"DEU","QGDP","TOT","PC_CHGPP","Q","1998-Q1",0.920176,
"DEU","QGDP","TOT","PC_CHGPP","Q","1998-Q2",-0.421783,
"DEU","QGDP","TOT","PC_CHGPP","Q","1998-Q3",0.49832,
"DEU","QGDP","TOT","PC_CHGPP","Q","1998-Q4",-0.446266,
"DEU","QGDP","TOT","PC_CHGPP","Q","1999-Q1",1.158067,
"DEU","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.000003,
"DEU","QGDP","TOT","PC_CHGPP","Q","1999-Q3",1.157065,
"DEU","QGDP","TOT","PC_CHGPP","Q","1999-Q4",0.778773,
"DEU","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.427875,
"DEU","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.821432,
"DEU","QGDP","TOT","PC_CHGPP","Q","2000-Q3",-0.023611,
"DEU","QGDP","TOT","PC_CHGPP","Q","2000-Q4",-0.31889,
"DEU","QGDP","TOT","PC_CHGPP","Q","2001-Q1",2.014219,
"DEU","QGDP","TOT","PC_CHGPP","Q","2001-Q2",-0.046464,
"DEU","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-0.174291,
"DEU","QGDP","TOT","PC_CHGPP","Q","2001-Q4",-0.104759,
"DEU","QGDP","TOT","PC_CHGPP","Q","2002-Q1",-0.527252,
"DEU","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.421696,
"DEU","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.513233,
"DEU","QGDP","TOT","PC_CHGPP","Q","2002-Q4",-0.139252,
"DEU","QGDP","TOT","PC_CHGPP","Q","2003-Q1",-1.496261,
"DEU","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.117973,
"DEU","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.765972,
"DEU","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.268974,
"DEU","QGDP","TOT","PC_CHGPP","Q","2004-Q1",-0.174945,
"DEU","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.514073,
"DEU","QGDP","TOT","PC_CHGPP","Q","2004-Q3",-0.1976,
"DEU","QGDP","TOT","PC_CHGPP","Q","2004-Q4",-0.104823,
"DEU","QGDP","TOT","PC_CHGPP","Q","2005-Q1",-0.000002,
"DEU","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.536314,
"DEU","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.846575,
"DEU","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.482982,
"DEU","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.96132,
"DEU","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.722962,
"DEU","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.780035,
"DEU","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.503753,
"DEU","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.073563,
"DEU","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.838144,
"DEU","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.507335,
"DEU","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.665883,
"DEU","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.632176,
"DEU","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.254453,
"DEU","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.627122,
"DEU","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-1.604456,
"DEU","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-4.674413,
"DEU","QGDP","TOT","PC_CHGPP","Q","2009-Q2",0.159653,
"DEU","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.546506,
"DEU","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.736042,
"DEU","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.83184,
"DEU","QGDP","TOT","PC_CHGPP","Q","2010-Q2",2.229648,
"DEU","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.828792,
"DEU","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.789534,
"DEU","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.963725,
"DEU","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.084195,
"DEU","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.872771,
"DEU","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.312736,
"DEU","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.216983,
"DEU","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.208687,
"DEU","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.270724,
"DEU","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.436144,
"DEU","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.456311,
"DEU","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.06873,
"DEU","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.539086,
"DEU","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.319656,
"DEU","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.955909,
"DEU","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.010175,
"DEU","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.488648,
"DEU","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.830724,
"DEU","QGDP","TOT","PC_CHGPP","Q","2015-Q1",-0.504853,
"DEU","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.71695,
"DEU","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.431119,
"DEU","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.469202,
"DEU","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.866992,
"DEU","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.394052,
"DEU","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.245315,
"DEU","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.381751,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.228669,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.655043,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.880468,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.83483,
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q1",-0.206974,
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.471387,
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.328428,
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.338921,
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.612223,
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q2",-0.503593,
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.309311,
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.01869,
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.018694,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-9.690956,"P"
"IDN","QGDP","TOT","PC_CHGPP","Q","1990-Q2",2.465261,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1990-Q3",1.005079,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1990-Q4",1.332368,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1991-Q1",3.568991,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1991-Q2",2.555984,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1991-Q3",1.339736,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1991-Q4",1.533549,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1992-Q1",1.091365,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1992-Q2",1.290625,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1992-Q3",3.468743,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1992-Q4",0.502289,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1993-Q1",1.921954,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1993-Q2",1.146154,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1993-Q3",3.35959,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1993-Q4",3.340133,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1994-Q1",0.913822,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1994-Q2",2.742164,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1994-Q3",-0.037292,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1994-Q4",-0.051386,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1995-Q1",5.370422,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1995-Q2",2.037695,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.388976,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1995-Q4",1.369193,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1996-Q1",1.687403,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1996-Q2",3.21657,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1996-Q3",1.872111,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1996-Q4",3.246264,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1997-Q1",-1.251111,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1997-Q2",1.309338,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1997-Q3",1.871091,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1997-Q4",-0.513921,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1998-Q1",-7.35721,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1998-Q2",-7.83899,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1998-Q3",-1.114245,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1998-Q4",-2.792811,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1999-Q1",5.647681,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1999-Q2",-0.054983,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1999-Q3",0.273417,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1999-Q4",0.107212,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2000-Q1",3.147464,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2000-Q2",-0.574924,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2000-Q3",2.436407,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2000-Q4",2.875613,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2001-Q1",-0.712596,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2001-Q2",1.022895,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.020739,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2001-Q4",1.416301,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2002-Q1",1.219099,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2002-Q2",1.285429,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2002-Q3",1.283531,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2002-Q4",1.081072,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2003-Q1",1.305113,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2003-Q2",1.133864,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.04759,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.985597,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2004-Q1",1.174988,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2004-Q2",1.195908,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2004-Q3",1.21683,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2004-Q4",2.814066,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.811018,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.14521,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.101902,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.421165,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.321219,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.276789,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.611895,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.594384,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.62636,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2007-Q2",1.666702,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.576563,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.866016,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2008-Q1",2.194758,
